Sample Number:,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56
1655.884,47.76148969,24.1300758,31.90334188,34.91166366,40.66424644,28.4481902,32.92848242,36.59588053,33.03879253,36.63506961,37.11403979,30.30718866,38.22581578,31.61745384,30.88556865,29.90103844,30.43407591,34.92495055,27.0993946,29.30786846,22.67484679,33.81236809,27.16856361,31.16766582,33.93428611,33.10894535,22.34192495,22.54744022,29.89706823,31.14762324,32.79167087,26.48092971,39.32568642,36.24149367,26.73063182,31.37748876,35.62714708,37.01139185,32.61530179,27.53726569,31.94413449,39.43323326,32.80582829,37.87568057,33.45724637,28.81454578,34.61331861,27.53583582,24.17577021,30.59545252,26.62626846,23.69501043,32.06861997,28.75222524,31.44839636,34.39952509
1659.744,49.63511445,24.23411419,31.8241271,35.93036759,38.93152903,28.90958077,33.09859741,36.83062401,32.51462344,36.25039608,35.54119491,30.72717984,37.89317853,30.94154199,30.9449004,29.88221195,28.66825877,34.7806258,27.60611362,29.44735001,22.16844242,31.71041746,28.6016958,30.35808492,33.36912627,33.09679539,22.39020591,22.55888246,28.66475428,32.53822125,32.96987321,27.59953469,39.26972918,37.97664315,26.47892236,32.77340436,37.19167407,37.52013696,32.23242316,28.93335944,32.53766912,40.37044722,32.65740306,37.56417106,33.04056286,29.74566371,34.79550016,27.56704775,24.65458528,30.53977038,26.26563945,23.77577513,32.03027394,28.01082839,30.57128291,34.52028226
1663.604,47.46256024,23.25646029,30.68362291,35.43324666,37.97687688,28.28776909,31.36427659,37.07011325,31.06886597,34.54019108,33.99641649,29.56791992,35.54903834,29.69324222,29.63182823,28.57964262,26.09641747,32.9171028,26.57400361,28.35541718,20.86845992,29.49807894,28.25278069,28.93122363,31.60181332,31.14752883,21.19182069,21.70155794,26.96403101,32.47244149,31.51285575,26.25861385,39.54187525,36.57506589,25.96382981,31.8438085,36.25260992,36.60973886,31.69437298,27.74346114,31.26462496,40.07648247,32.49030039,35.8258605,32.26045665,28.63874747,33.186793,26.22973335,23.62592953,28.57336558,25.2322165,22.66203017,30.96572275,27.41371495,28.60525583,32.24714911
1667.464,42.8412736,22.15517859,29.18780592,32.3954834,36.62062608,27.06249116,29.10613463,34.72836097,29.86655173,32.8780688,32.04816162,28.45607932,34.00288871,27.92581309,27.19091588,28.44767989,24.18403963,30.8433026,24.80474495,26.23599832,19.63818198,27.32281078,26.5528361,28.74458313,29.86194043,28.68417455,19.41156994,19.82956006,25.56170982,31.27750816,29.87709687,24.65403036,37.47119614,33.60490403,24.54508515,29.00261504,35.36458136,34.52152125,30.85564335,25.07615723,28.61228392,37.0764505,31.60999728,33.55695959,30.65676628,26.03356771,31.28858063,24.53925976,21.85682377,26.62569806,23.77679417,21.38921099,28.82528735,25.79656645,26.56538078,29.77490486
1671.324,40.05035645,21.05264394,27.89583429,29.32810587,33.64997155,24.62683737,27.44510175,31.78518525,28.4709188,30.66408807,29.81824049,26.92248849,32.96734518,26.2305995,25.67172603,26.4594788,22.8609516,27.60802832,23.24665606,24.62761338,18.29420893,24.93651798,24.70536337,27.62957261,27.76129648,26.86829101,17.89788496,18.17350498,24.50656287,28.63700279,27.98562463,22.8734043,33.81880772,31.25496702,22.40541869,26.27735263,33.47011126,31.96098974,28.91647753,23.30240016,26.14024973,34.37417496,29.75402271,31.60837825,28.16529862,23.7118148,28.15365923,22.42191598,19.97601217,24.54441451,21.79341111,19.33337703,26.37473372,23.38940158,24.29670353,27.66536452
1675.184,39.2996441,20.00207362,26.64544218,28.40438968,32.48843742,23.36915512,26.04456161,30.25243088,27.80268794,29.29251493,28.22272188,25.91938055,32.09500168,25.05828712,24.92737448,24.76388081,21.49116979,25.81891931,22.66341497,23.39893891,17.52082827,23.073541,23.2654822,25.35705794,25.80936203,25.1742422,17.29560709,17.31555458,22.99766335,26.46767688,25.89433145,21.6749501,32.83236374,29.4941613,21.31302872,24.32505425,31.28573366,30.24987746,27.92120668,22.3401567,24.48900839,33.6474753,28.35230168,30.01577191,26.00180921,22.60600271,25.87392564,20.96848003,18.99609459,22.70676575,20.3504968,18.1158229,24.58402083,22.69157229,22.3097289,25.88350098
1679.044,39.03382168,19.36613375,25.75782513,28.78688728,32.26693963,23.137137,25.06995302,29.07771875,26.61444348,28.03183961,28.00493869,25.17347311,31.61903596,23.64902103,24.08261871,24.44361303,20.95365632,25.38444112,21.9645698,22.51510686,17.25873226,22.38623905,22.48739911,24.09696575,25.34354132,23.79678071,16.59159703,16.5816105,21.88466841,25.25060089,25.24583718,20.4973489,32.55432353,28.52215682,20.48280191,23.52859706,30.56105677,29.07106392,26.68537968,21.74521146,23.18636687,32.44987556,26.91898145,27.80936432,25.61915054,22.18176974,25.72077676,20.2120241,18.3873564,21.89759029,19.87946015,17.63405106,24.0178279,21.95438779,21.21088691,24.88698619
1682.904,38.87713223,19.34792824,25.06239117,28.33665397,31.53588646,22.52537025,25.65784448,28.70337511,25.46318483,27.22087864,27.63889093,24.68520124,31.52060415,23.10443634,23.63256888,23.01580457,20.81513305,25.25180678,21.45665895,21.97836968,16.71286029,22.34949655,21.85281994,23.59202776,25.28626556,23.53555866,15.91129258,16.06190033,21.69171803,25.2094469,25.23077898,19.64191709,31.29895742,28.22228199,19.82386874,23.47677256,30.65053105,29.18752077,24.97262716,21.03777501,22.55330789,30.94700969,26.3208542,27.48621826,25.32979139,21.92706551,25.93540605,19.75826357,17.69416113,21.79429046,20.02405909,17.10759618,23.62340096,21.29920804,21.07257529,24.25740913
1686.764,39.39745513,19.60612769,25.149503,28.84955321,31.46850469,21.96997784,26.27238014,29.43572784,25.82042432,27.07796357,28.55748238,25.15068993,33.06995887,24.10755049,23.88345383,23.56829604,21.85465331,26.09752824,21.87856757,23.03409718,16.93929889,23.12666749,21.8215854,24.16677874,24.77834771,24.38552668,16.30308186,16.56559295,22.37389569,25.57826806,25.71144731,20.51361512,31.29621318,29.04765038,20.87510921,23.77270759,32.19959889,30.58279584,25.67061868,21.03050263,22.73742409,31.14888536,27.13977071,28.91571403,25.82548858,22.93026271,25.53294755,20.40336713,17.55190355,22.77000981,20.67757482,17.6869097,24.35688738,22.53266325,22.16844043,24.54871331
1690.624,40.61943099,19.72111581,25.79360477,29.80355466,32.37251262,22.4850971,26.57695374,29.7881249,26.22264348,27.92806174,30.01288791,25.95321885,33.63514813,25.0641259,25.01245524,25.12898312,22.98643026,27.74511012,22.24349754,24.22345474,17.9167273,25.37635,22.48413542,25.04914569,25.5103372,25.7634828,17.34045097,17.11795153,23.65076802,26.87729011,26.92825884,21.61642632,32.71162744,30.52734959,21.6576523,24.85863505,33.43055523,31.03792188,26.63192152,22.31765924,23.96232361,33.06747579,27.48459626,30.18303146,28.00542311,24.89496668,26.69964,21.59891641,18.60734046,24.00572779,21.77242905,18.72788892,25.64200196,23.63662319,23.49471623,25.76500871
1694.484,41.60842667,20.10111084,26.16579149,30.19578766,33.62494227,23.45591673,27.32293722,29.98355518,27.23900373,29.62550671,30.60996628,26.18116335,34.38676157,25.52384359,26.71451094,24.81248022,24.07991107,28.75057977,23.33106918,24.77874003,18.65426115,26.74816113,23.44609475,26.42175651,27.08919225,26.94761501,18.03961046,17.70886718,24.89178401,27.96129403,28.10730398,21.94686214,34.55695025,31.82746237,22.32133481,26.16979406,33.64185576,32.01836032,27.227972,23.68291379,25.58402834,33.3912217,28.32241851,32.29724905,29.33491953,26.09513431,28.65927711,22.82411266,20.14033939,25.19910577,22.86512338,19.35853658,27.89061491,24.03612955,24.76651922,27.53264898
1698.344,41.75945514,21.3874632,27.16831203,31.45544738,34.50958745,24.73856111,28.06868832,31.0536822,28.25831188,30.63890426,31.51638616,26.53746867,36.51778886,26.05837949,28.4429363,25.1939589,25.78895518,30.99248888,24.51089374,26.14836406,19.52094445,26.86639899,25.33268464,28.42649508,27.83988158,27.85132307,18.88585697,18.51819307,26.31037478,28.40181731,28.65851945,22.69193113,37.2454483,33.16691053,23.67512329,27.74318644,34.51669557,33.49965054,28.29994481,24.71518715,27.15133985,33.80190296,30.3103614,33.84161629,29.91584739,27.12473078,29.74392798,24.09676287,21.33910058,26.77874318,23.77807792,20.02229594,29.44001056,25.05949029,26.60096415,30.09408254
1702.204,44.52042138,21.93597628,28.22258248,33.03957692,35.50005736,25.98407028,29.49662367,33.57121025,29.54936265,32.43442309,32.41895121,28.45645805,38.02435311,28.16451463,29.74429064,27.76765956,26.56658653,34.47915096,25.18197285,27.88832459,20.88678589,28.59845502,26.91880877,30.00583491,29.50110183,29.75544016,19.61530933,19.56273547,27.22283348,30.11552504,30.05953831,25.60484094,38.56546999,35.37668836,25.61422616,29.43649671,36.92114918,34.93453267,29.20150564,25.42609167,28.96092423,36.76186472,31.80425809,35.72078105,32.15803936,29.18086315,31.21199717,25.59166407,22.2613131,28.39091686,25.38054801,21.96432994,29.44002516,26.94144395,29.10742825,31.85571109
1706.064,44.99736734,22.30252158,29.10165743,34.07274463,36.55205244,26.29982314,30.09823715,34.22780478,31.79052444,33.19077572,33.05726253,29.33194386,38.39174266,29.22816676,29.93328114,28.74420826,26.59023812,32.93105019,26.10183318,27.83066315,21.05717461,29.46273519,26.89923947,29.65261433,30.26597363,30.17830428,19.44343964,19.91639207,27.42486755,30.81155961,31.46420655,27.03837532,39.54642548,35.93291283,26.50210821,30.48095717,37.09714367,36.26283375,29.76795071,26.28822847,29.17496986,38.76269999,33.71294339,37.43369553,33.37263609,30.05894403,33.38178184,26.45124149,22.68363443,29.15550614,26.45087814,23.28438095,30.87535924,27.31540819,29.99587314,32.45599988
1709.924,43.58887278,22.1835941,28.62756508,34.10498796,36.60576366,25.53554702,28.47075073,32.79810195,30.66579695,30.89556796,32.60689397,28.18924472,38.01025581,28.00257677,28.51629377,27.14854201,25.25963411,31.47611228,25.24398794,26.72351419,19.93587477,27.9927876,26.10332686,28.37440799,28.71643088,28.32529656,18.80536288,18.72181406,26.54476242,30.52119123,29.85142376,24.96844471,39.12271795,33.48280238,25.3831913,28.7763753,37.84723888,35.58427107,29.21972605,25.68584468,27.45548019,39.07336526,33.84761464,35.8404702,32.74873891,28.7290317,32.59772389,25.97502799,21.89409696,27.6857885,25.60155537,22.3680335,30.71335712,26.74574133,28.74243639,30.89982582
1713.784,41.93867397,20.38423948,26.63235054,31.93610329,34.93871727,23.60543458,26.01631941,29.67803553,28.02530302,28.11081724,29.84055673,26.59593058,36.4412941,25.63862359,26.21524913,25.21812882,23.17589847,29.15044157,23.41683112,25.04578909,18.54342088,25.19990722,23.80397037,26.16091241,26.51068476,25.79504281,17.2178674,16.90849974,24.01733559,28.20243067,26.61744043,22.10818853,36.55203911,29.93774686,22.9750789,25.64628175,38.102274,32.7429857,27.58319055,23.22945545,24.09773497,36.75754234,31.06294207,31.5730634,29.55772877,26.0742524,28.59760413,23.06609033,20.0489871,24.76833523,22.98238239,20.09077747,27.99855891,24.5345713,25.86477417,27.77989166
1717.644,36.46631616,18.37251714,24.17990621,27.94848229,31.62850814,21.48865896,23.40134095,27.36386672,25.39961205,25.09075793,26.18261528,25.05207026,33.85206644,22.92019827,23.58167513,22.97744462,21.03418146,25.19281837,21.43005268,22.68494038,16.4759008,22.10145815,20.73618893,23.54272471,24.16012933,22.4824554,14.78015085,14.85318194,20.48491157,23.37178741,22.26221565,19.24642616,30.3999484,25.3412642,19.5832514,21.6148576,33.66033531,28.62857114,23.59857005,20.30466627,19.94937876,31.69982769,27.7725094,26.54679001,24.81981208,22.04171085,23.94367775,18.70513435,16.97032437,20.45582739,19.75563399,16.93221557,22.83162623,21.09170228,21.9338844,23.55424721
1721.504,33.07146403,16.70725752,21.97918392,25.46863807,28.84984233,19.72642749,20.48084255,25.60621686,23.14155435,22.2521613,23.68078134,23.39043788,29.86283098,20.57615216,21.42961874,20.99107742,18.58296243,22.171756,19.5703721,20.61490158,14.73867178,19.56942664,18.71802768,22.21582067,21.53377004,20.06125044,13.20260013,13.14846551,18.34363384,19.83103688,18.31498354,16.80076297,25.92312182,21.46327473,16.85026396,18.37888357,29.01974401,24.40530946,19.94456202,18.11153721,16.96728621,27.95503042,25.49627408,23.36585061,21.76954025,18.23241557,20.59696895,15.75202494,14.36654034,16.97912381,17.31083776,14.63247203,18.65743826,18.64264481,18.83352495,20.00940332
1725.364,31.61228551,15.13885603,20.35453635,23.59057903,26.87440464,18.03104446,18.15133565,23.34871956,21.32723002,20.07585921,21.37244814,21.68743332,26.79001661,18.4022663,19.11479955,19.76731094,16.33497452,19.79489549,17.68341083,18.67282437,13.20859911,17.44196123,17.09075641,20.46390868,19.21205415,18.24280084,11.91403713,11.85137872,16.67989879,17.88211306,15.5771727,14.85760994,22.52728877,18.77616802,14.90198526,15.83612995,25.9371236,21.33932103,17.76259488,16.21092402,14.89818701,25.29409511,23.27827687,20.6324796,18.90341011,15.44714436,18.08036295,13.50096866,12.59882825,14.7603867,15.42778126,12.89038432,16.02704803,16.5469189,16.5575062,17.39670217
1729.224,28.39944334,13.53891964,18.36746039,21.25071488,24.41717906,16.2114743,16.18436691,21.1630595,19.16541053,18.06360709,18.83949894,19.59559035,24.48539058,16.62248812,16.87433707,17.86909336,14.34425366,17.49991505,15.85697488,16.48994113,11.49433096,15.26321861,15.36267515,18.16349486,17.0668799,16.16820681,10.53527959,10.67903923,14.77094887,15.74289772,13.66041614,13.18989032,19.06523753,16.15902365,12.95089524,13.4365174,23.1876912,18.76006848,15.81103718,14.25175839,12.89856183,22.47240655,20.82679328,17.96182315,16.36556004,12.95184646,15.54168382,11.43299727,10.98384006,12.4168616,13.37376355,11.099854,13.46914742,14.45132556,14.58057929,14.89311046
1733.084,25.18273653,12.07228778,16.43996319,19.31144963,22.29137049,14.75182543,14.35518751,18.81380932,17.152029,16.27803297,16.64748203,17.3257168,22.10773432,14.92854848,14.94761502,16.20682002,12.69989855,15.4399228,14.25305188,14.50426812,10.10948623,13.24201561,13.96497899,15.96603944,15.13564884,14.23937996,9.376538678,9.65884152,13.21523507,13.7741919,12.04122651,11.79996506,16.4160831,14.00476261,11.12434743,11.72188831,20.55200852,16.55865133,14.15415085,12.69803971,11.06100399,20.19616914,18.75779576,15.6733432,14.23237122,11.01218743,13.51683229,9.951205705,9.631370019,10.61128139,11.72784413,9.623553061,11.26120432,12.68643539,12.96430179,13.06520391
1736.944,22.55446322,10.74281722,15.11401638,16.68172907,20.31049232,13.44130817,12.38879802,16.63936088,15.1657545,14.35174583,14.46094891,15.39693368,19.30846658,13.21855936,13.01072041,14.50436759,11.1348037,13.40480243,12.54728207,12.8278336,8.822342078,11.41030644,12.37581131,14.30850129,13.30913162,12.36224595,8.209588299,8.414312757,11.58466655,11.9403354,10.21448755,10.37970519,13.86261754,11.93955861,9.603158936,10.11417031,17.95185638,14.32587144,12.37034166,11.24696716,9.327256935,17.61793269,16.78150049,13.51778491,12.1507739,9.474877066,11.6423374,8.450147421,8.409456487,9.109819349,10.24689818,8.175120608,9.548520561,10.92260437,11.17768485,11.47883898
1740.804,20.20029267,9.803680289,13.89442244,14.61626869,18.45964103,12.17875619,11.03211816,14.98833121,13.7305481,12.89887225,13.00300385,14.08412594,17.25753087,12.00085124,11.69894051,13.2240752,9.971253959,11.83066696,11.35248598,11.65801963,7.862528729,10.14554319,10.88318353,13.07065843,11.92407353,11.09250682,7.343894824,7.438442641,10.33558374,10.5711688,8.979533647,9.301535003,12.07049362,10.4603236,8.602346238,8.876769616,16.04073836,12.79212468,11.11384918,10.13750882,8.252761835,15.77463266,15.22497621,11.91158313,10.80786541,8.289897188,10.16192429,7.348095234,7.488104304,7.901985398,9.096270884,7.178580562,8.411164465,9.749346599,9.968155541,10.23865201
1744.664,17.86218182,8.717828022,12.21597042,13.08883671,16.44689061,10.97550442,9.726295138,13.42153165,12.25699102,11.5687236,11.5371164,12.5432172,15.37363621,10.6758878,10.22522597,11.99077202,8.737719049,10.37728447,10.17451484,10.3893783,6.970154735,8.862714148,9.570140431,11.48669811,10.63260093,9.764131722,6.481311048,6.518838444,9.109449305,9.196207686,7.825797328,8.179338039,10.48197309,9.138700863,7.447509267,7.71614734,14.10246734,11.2633453,9.857734295,9.074785294,7.284978403,13.96693934,13.582588,10.31624477,9.367804597,7.084552447,8.846077249,6.317547129,6.501387545,6.761077482,7.942691887,6.250628161,7.232840738,8.633262778,8.734850319,8.996596876
1748.524,16.34589975,7.903623756,11.05487255,11.87739091,14.89140739,10.11926373,8.695171832,12.23826885,11.01304585,10.53663235,10.37131615,11.34043793,14.11703319,9.662024785,9.175448221,10.85480483,7.765735875,9.290979571,9.284945191,9.363080112,6.285088228,7.886451564,8.591831174,10.35214313,9.695151468,8.795024272,5.836927637,5.773457566,8.177646943,8.121311489,7.018456834,7.382036718,9.323636231,8.205867354,6.583703953,6.84081246,12.90288338,10.05091981,8.926579176,8.228090572,6.562999109,12.66292133,12.34425772,9.112385193,8.213510978,6.240314599,7.846323374,5.529500413,5.721900226,5.966757196,7.051859474,5.530508303,6.400086703,7.709823878,7.638504994,8.025495477
1752.384,14.80227897,7.206920591,10.28832829,10.71892666,13.45841453,9.391304893,7.844967352,11.2019176,9.994493697,9.601357669,9.352832782,10.37767553,12.96329315,8.858905299,8.354237318,9.857125117,6.874309254,8.209911648,8.46854159,8.535914022,5.718184732,7.138564705,7.645458376,9.475101613,8.938564035,8.020594744,5.270297872,5.126602539,7.417911658,7.280849899,6.346409826,6.7383445,8.336328053,7.423978216,5.915597011,6.174888331,11.70241167,9.158431232,8.340614337,7.561004099,5.970686108,11.78970252,11.41455072,8.101079309,7.242897026,5.551827095,6.982964947,4.954417077,5.099939798,5.325892106,6.364564733,4.937236142,5.788368995,6.939311192,6.804398292,7.224460406
1756.244,13.82724608,6.794414969,9.926820617,9.971306823,12.56922791,8.883574817,7.355938754,10.58453264,9.324885291,9.09166009,8.669602309,9.688176737,12.12811849,8.33910682,7.764656489,9.260926051,6.320557558,7.547402881,7.916725348,8.089799413,5.323426703,6.631319153,7.072933719,8.948116074,8.51757004,7.500680364,4.93615494,4.722988911,6.882319717,6.844243038,5.925214694,6.328653661,7.684304799,6.929353378,5.505671658,5.814731367,10.89050539,8.69957053,8.118075005,7.160808127,5.625902385,11.16768788,10.91485195,7.465919105,6.652596173,5.089196102,6.476636975,4.580087582,4.701652281,4.938614561,5.91924067,4.558703337,5.393155279,6.43452026,6.348159516,6.80346753
1760.104,13.26375378,6.67008754,9.844144663,9.453121985,12.17282315,8.643874681,7.132107676,10.02862713,8.854283352,8.953764736,8.223321297,9.257781477,11.56496929,8.029008892,7.467169591,9.049843923,5.925085552,7.067973784,7.640192479,7.805406906,5.094232166,6.211656941,6.722802045,8.69137907,8.27110662,7.218118158,4.714155926,4.453408002,6.477041303,6.611452429,5.69916687,6.044471645,7.248226991,6.699361097,5.248895211,5.614065013,10.46227679,8.510855007,8.162463672,6.926481079,5.462544562,10.78842593,10.58914941,7.100579681,6.287168819,4.732911062,6.154808888,4.295671502,4.447597396,4.703826305,5.621532838,4.309961155,5.109952258,6.102455737,6.012271363,6.661171846
1763.964,12.77830563,6.692804608,9.963753984,9.199876292,12.0386093,8.799575003,7.087450913,9.798397312,8.59090244,9.137801214,7.975913521,9.146864092,11.26145765,7.949261533,7.366457776,9.122706109,5.664231175,6.75957781,7.608889379,7.727488413,5.048411171,5.947345417,6.498313322,8.573473706,8.251919025,7.06358072,4.610324782,4.304218458,6.252589506,6.513167223,5.667514914,6.025806718,7.067071404,6.66643978,5.124089163,5.6138925,10.31707815,8.564544273,8.460289013,6.929313789,5.469222394,10.75490525,10.5499128,6.900826788,6.073255626,4.496408446,6.044784751,4.137161687,4.393039835,4.605992336,5.502577769,4.182999432,5.02508302,6.016084692,5.830300722,6.694704426
1767.824,12.48862983,6.718132576,10.09790136,8.989774738,11.96467224,8.987611492,7.046086155,9.86125697,8.469051443,9.341379062,7.811049201,9.005736063,11.20098324,7.981703397,7.332443673,9.17278488,5.500653228,6.560328085,7.680150746,7.732236101,5.01235445,5.811463984,6.36654326,8.574852955,8.387042616,6.953120694,4.611265021,4.251400032,6.142278368,6.509821604,5.745576452,6.123211607,6.940031807,6.6427902,5.078831851,5.710741808,10.32033834,8.691486252,8.82215975,7.018521656,5.527190076,10.89233483,10.70807077,6.740212079,5.901445432,4.346277204,5.967196319,4.057211895,4.380236052,4.597134926,5.43185254,4.093627412,5.00865568,6.020177302,5.762080293,6.760703259
1771.684,12.29132594,6.739780744,10.36619611,8.863885676,12.08379763,9.158125509,7.035006159,9.857783648,8.474744301,9.471103173,7.705595932,8.89958252,11.32956831,8.029813748,7.397268497,9.288890392,5.364098489,6.355618259,7.686516772,7.774509578,4.995703126,5.724847738,6.306801781,8.633284587,8.561608835,6.919802193,4.605626379,4.218218286,6.084132374,6.582778783,5.857763162,6.191784425,6.89347837,6.693152538,5.06408926,5.825631058,10.362976,8.799976758,9.183247548,7.129091164,5.621045535,11.15310714,10.84246215,6.701252881,5.807872033,4.226192892,5.853572059,4.024281488,4.370904462,4.617911714,5.404297093,4.078488973,5.023297821,6.042145683,5.720110234,6.904499775
1775.544,12.24658922,6.803307129,10.66225412,8.794917839,12.17792456,9.307999313,7.08326813,9.790717044,8.511466275,9.741159094,7.644744796,8.99078098,11.35125607,8.093525911,7.452770748,9.385679805,5.240703533,6.166827471,7.702931636,7.918774307,4.994931575,5.643177824,6.258791303,8.590382278,8.684515999,6.934326419,4.594222753,4.17989984,6.048221132,6.645870168,5.934924604,6.276547963,6.929382858,6.801135038,5.0625941,5.892986226,10.38986369,8.923813072,9.564006882,7.251425507,5.685479118,11.43467534,11.09023647,6.704400045,5.797504176,4.110351676,5.82913696,4.003675763,4.413620324,4.636429281,5.453167249,4.088958935,5.07258422,6.063436951,5.727063147,7.100892588
1779.404,11.93777632,6.733100711,10.47011366,8.539455099,12.03003503,9.202950318,6.967160547,9.611658619,8.371922771,9.779581222,7.434519516,8.850595078,10.97626588,7.964370431,7.286353179,9.256743323,5.038368727,5.949869425,7.578468938,7.75613143,4.887951858,5.483904508,6.094414316,8.431033032,8.58300259,6.823765446,4.499930811,4.071540577,5.876980082,6.551476179,5.860662739,6.200794828,6.815126233,6.693580464,4.97390471,5.836437773,10.22155796,8.848353258,9.622769763,7.248929048,5.581849214,11.47219629,11.10933739,6.53386655,5.653050964,3.983422368,5.782753602,3.908880514,4.354300931,4.572134471,5.372865393,3.975644085,4.968591596,5.9368497,5.665286306,7.113768259
1783.264,11.32425133,6.391110615,9.98990316,8.125342005,11.59158088,8.785998307,6.637215772,9.201093787,7.992145248,9.366726254,7.067524064,8.431830853,10.39894308,7.578899462,6.918832319,8.93284151,4.747067168,5.629313192,7.196686786,7.324637161,4.660254709,5.18536729,5.743727971,8.049915856,8.190444807,6.447795146,4.286203388,3.840849974,5.579989563,6.259436786,5.671438738,5.980080141,6.578694171,6.433314207,4.757853532,5.606280639,9.832987431,8.492291213,9.244905262,6.964164522,5.373145041,11.13719808,10.69293954,6.229770029,5.340236058,3.80959383,5.547782796,3.723142988,4.147430485,4.413083976,5.151192728,3.767689607,4.755278485,5.649160992,5.399079943,6.874476834
1787.124,10.54015999,5.826247852,9.186513626,7.547885478,10.66250256,8.093957887,6.039232756,8.560245255,7.288569967,8.555180439,6.509365053,7.773935546,9.675061272,6.956224747,6.362563034,8.255438017,4.368702461,5.186710282,6.581615569,6.759101942,4.297539842,4.772576163,5.23007276,7.369966483,7.484706001,5.845477893,3.937690225,3.487480144,5.141832156,5.735303638,5.259638237,5.550240093,6.160157676,5.953877128,4.385995269,5.177558676,9.25923876,7.794468349,8.352745241,6.425484439,4.981211534,10.3849108,10.00616075,5.791670476,4.944455942,3.556053779,5.121805407,3.447950146,3.805860217,4.101648614,4.764028086,3.470316312,4.423330609,5.206953786,4.947616611,6.357598624
1790.984,9.543177402,5.134847892,8.090262981,6.867993506,9.453915251,7.199342452,5.293459765,7.749460949,6.496212494,7.444485666,5.845762891,6.93822875,8.752809967,6.220441655,5.636638215,7.330540296,3.963917668,4.695944771,5.787904752,6.032866251,3.841075448,4.325304596,4.664961822,6.521953053,6.582528845,5.210599241,3.505151666,3.075059189,4.6542517,5.108655543,4.692191664,4.94401654,5.589562373,5.304062502,3.93169211,4.627153358,8.501342556,6.910794138,7.234497681,5.782263887,4.446527396,9.307929679,9.06916617,5.234933306,4.499957148,3.266952774,4.619741015,3.116060916,3.353940637,3.680322851,4.274673718,3.118225682,3.986933228,4.6564656,4.43029351,5.657312423
1794.844,8.423764636,4.286434116,6.70230779,6.039127709,8.1034029,6.022572567,4.479174342,6.70532581,5.597656846,6.09503479,5.071270891,5.96269913,7.551207277,5.33482449,4.750964688,6.157603875,3.482086156,4.152543452,4.859618323,5.090946928,3.29895395,3.812834377,3.983086956,5.455152403,5.434338506,4.450296208,2.978660404,2.603355602,4.102405857,4.329072332,4.000443863,4.160907821,4.921151238,4.538922934,3.395413814,3.889783036,7.48519695,5.831468604,5.842632911,4.944286247,3.778439162,7.897428979,7.7813068,4.593675162,3.964655305,2.962770762,3.996561761,2.733499903,2.825772865,3.205791715,3.703660336,2.72675323,3.455019637,3.980922575,3.830952404,4.738152413
1798.704,7.497397505,3.579531571,5.573391988,5.338544601,6.978493103,5.06817978,3.830735245,5.835615237,4.840001956,5.020583779,4.432409844,5.119589912,6.58114929,4.576119687,4.068245498,5.225503506,3.112948375,3.747137885,4.119720771,4.329404275,2.860403163,3.389181133,3.441522367,4.617064458,4.555115926,3.827220256,2.546500872,2.22825464,3.642225433,3.682714256,3.411120587,3.53107823,4.375578673,3.900867821,2.96962631,3.273467628,6.646658076,4.889334307,4.664685907,4.235231101,3.226426679,6.679729717,6.700092354,4.074674121,3.518979065,2.718250628,3.487676243,2.427246806,2.402486587,2.811344922,3.219314488,2.406657117,3.004628217,3.433834207,3.330087306,3.984222481
1802.564,6.676735276,2.989804502,4.63651719,4.762638046,5.960964655,4.228126104,3.244601763,5.095884809,4.182553028,4.123075347,3.907264842,4.413051461,5.767591162,3.917181236,3.478344331,4.435371073,2.818844813,3.397873748,3.485887878,3.685646128,2.485553392,3.045586766,2.995704256,3.901435954,3.813750252,3.304382457,2.190522337,1.918291394,3.253281954,3.138790098,2.907601946,2.99554981,3.900450016,3.385912855,2.612966947,2.75963509,5.910879168,4.087679435,3.685875253,3.625039277,2.767162758,5.594984269,5.752043027,3.618357812,3.148938807,2.508687675,3.067885106,2.164048072,2.03552655,2.452558368,2.792411218,2.125242193,2.628247408,2.953457813,2.903508742,3.371897641
1806.424,6.074067042,2.582228089,3.975035671,4.344965904,5.262184453,3.626323508,2.836342632,4.59232366,3.70601215,3.511460983,3.53140967,3.920785728,5.192288072,3.444828745,3.038589004,3.881915177,2.586619875,3.132066566,3.013770311,3.223267605,2.208831492,2.798529616,2.683275903,3.380703011,3.274010032,2.919118994,1.930018896,1.695236767,2.962949314,2.75511352,2.548047756,2.605718386,3.550181078,3.01618207,2.352806988,2.391249026,5.382339575,3.542595794,3.019260452,3.180159218,2.438855609,4.824977987,5.056897688,3.293469132,2.878817485,2.348790971,2.768343779,1.964368903,1.764043818,2.191268585,2.48140512,1.918245402,2.347664529,2.594683696,2.602220006,2.922229425
